pair_idx,layer,control_text,treatment_text,original_control_resp,original_treatment_resp,patched_resp_full,patched_resp_parsed,flipped_to_control,A_to_B,B_to_A,response_changed
67,24,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,25,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,26,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,27,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,28,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,29,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,30,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,31,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
68,0,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,1,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,2,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,3,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,4,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,5,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,6,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,7,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,8,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,9,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,10,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
68,11,"Below you will find two options for getting a prize.
Option A - 25% to win $3000, 75% to win $0.
Option B - $4000 with a 20% chance, $0 with a 80% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $3000 for sure.
Option B - $4000 with a 80% chance, $0 with a 20% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
